Date,close1,volume1,close2,volume2,spread,spread_mean,spread_std,z_score
2022-10-14,3099.14990234375,2245977,1474.25,14990688,1624.89990234375,1638.65498046875,32.30100991937673,-0.4258404972269476
2022-10-17,3111.75,1517005,1489.949951171875,4286396,1621.800048828125,1641.7249755859375,28.516214329958537,-0.698722717092212
2022-10-18,3144.699951171875,1793722,1503.699951171875,4692004,1641.0,1646.70498046875,22.406133407915217,-0.25461691068636416
2022-10-19,3121.85009765625,1194289,1485.449951171875,3553171,1636.400146484375,1644.1700073242187,21.94410349562418,-0.35407510912409923
2022-10-20,3157.300048828125,1587601,1500.9000244140625,4583939,1656.4000244140625,1645.1300170898437,22.279372019700084,0.5058494159643961
2022-10-21,3137.39990234375,1021913,1500.5,3594485,1636.89990234375,1647.4500122070312,19.701651735657236,-0.5354936735678373
2022-10-24,3161.699951171875,260949,1517.8499755859375,982837,1643.8499755859375,1646.2450073242187,19.494822445734137,-0.12285476028048084
2022-10-25,3162.10009765625,2069643,1526.300048828125,3914341,1635.800048828125,1645.2500122070312,19.774801284626157,-0.4778790564258687
2022-10-27,3157.39990234375,2438421,1523.949951171875,6760137,1633.449951171875,1641.3900024414063,17.61119472334487,-0.45085250570798596
2022-10-28,3163.25,1355739,1513.25,3053981,1650.0,1638.05,10.483434366136889,1.139893624802993
2022-10-31,3193.14990234375,1919414,1537.6500244140625,4542336,1655.4998779296875,1641.1099975585937,10.68258648345335,1.3470408494593336
2022-11-01,3259.699951171875,2991060,1573.0,4542692,1686.699951171875,1647.5999877929687,16.02577404562706,2.4398174632678957
2022-11-02,3241.699951171875,1405955,1553.300048828125,2938906,1688.39990234375,1652.3399780273437,20.297309668792455,1.7765864001104144
2022-11-03,3206.75,1422652,1530.75,3174027,1676.0,1656.2999633789063,20.700860391137702,0.9516530351331431
2022-11-04,3217.39990234375,1464013,1514.0,4509682,1703.39990234375,1660.999951171875,25.504304591232607,1.6624625470655063
2022-11-07,3233.699951171875,1474498,1507.449951171875,4898592,1726.25,1669.9349609375,31.14952915210111,1.807893749774433
2022-11-09,3216.050048828125,1162267,1511.199951171875,3334755,1704.85009765625,1676.0349731445312,31.445150340831013,0.9163614802090096
2022-11-10,3205.64990234375,1573092,1501.949951171875,3435763,1703.699951171875,1682.8249633789062,29.029945306135463,0.7190846408021608
2022-11-11,3315.949951171875,3265394,1570.0999755859375,7214098,1745.8499755859375,1694.0649658203124,29.543796688079784,1.7528217619544852
2022-11-14,3335.5,1342074,1585.300048828125,4908813,1750.199951171875,1704.0849609375,29.927571180565096,1.540886494134278
2022-11-15,3332.60009765625,1400708,1594.0,3497614,1738.60009765625,1712.3949829101562,26.24913833694406,0.9983228557720594
2022-11-16,3355.35009765625,1748235,1602.800048828125,4497697,1752.550048828125,1718.9799926757812,27.32464597229221,1.2285632606689423
2022-11-17,3349.0,1417986,1587.4000244140625,3469515,1761.5999755859375,1726.3,28.018292524470073,1.2598903218355628
2022-11-18,3343.449951171875,1164540,1593.4000244140625,3126064,1750.0499267578125,1733.7049926757813,22.486668395096,0.7268721979995818
2022-11-21,3283.5,1304194,1568.199951171875,3071764,1715.300048828125,1734.8950073242188,20.96832110315992,-0.9345029771191763
2022-11-22,3314.949951171875,1149739,1585.050048828125,3399329,1729.89990234375,1735.2599975585938,20.8324457207854,-0.2572955324921742
2022-11-23,3308.300048828125,1150011,1583.1500244140625,3245067,1725.1500244140625,1737.289990234375,18.38525373668516,-0.6603099415532612
2022-11-24,3380.14990234375,1296591,1629.800048828125,5282215,1750.349853515625,1741.95498046875,14.402183324055995,0.5828889174638624
2022-11-25,3389.64990234375,1588981,1635.6500244140625,4563255,1753.9998779296875,1742.769970703125,14.870075982611715,0.7552017380203173
2022-11-28,3395.25,2195437,1623.4000244140625,3825766,1771.8499755859375,1744.9349731445313,17.428081286830583,1.544346850260809
2022-11-29,3397.35009765625,1576028,1629.050048828125,3131710,1768.300048828125,1747.9049682617188,18.711937842369778,1.0899502092308848
2022-11-30,3390.800048828125,3410702,1634.949951171875,11868134,1755.85009765625,1748.2349731445313,18.831677908811724,0.40437843874525026
2022-12-01,3475.64990234375,2180856,1657.0999755859375,5407928,1818.5499267578125,1753.9299682617188,29.122210983834147,2.218923505909783
2022-12-02,3439.14990234375,2411749,1637.9000244140625,4283343,1801.2498779296875,1759.0499633789063,32.651193924393695,1.2924462930359681
2022-12-05,3425.89990234375,1475065,1639.75,3824966,1786.14990234375,1766.1349487304688,29.65221684906299,0.674990126881988
2022-12-06,3385.35009765625,1166999,1612.9000244140625,4822398,1772.4500732421875,1770.3899658203125,26.78958376180554,0.07689956813782911
2022-12-07,3380.60009765625,1167505,1605.5,4898087,1775.10009765625,1775.3849731445312,21.564292102553924,-0.013210518895142418
2022-12-08,3350.550048828125,1285619,1620.1500244140625,4206837,1730.4000244140625,1773.389990234375,24.815445625410646,-1.7323874198854405
2022-12-09,3292.75,1797896,1569.300048828125,8880658,1723.449951171875,1770.3349975585938,28.99608846833981,-1.6169438315071907
2022-12-12,3286.449951171875,1527610,1547.199951171875,8037679,1739.25,1767.075,30.59532352092026,-0.9094527136140286
2022-12-13,3332.10009765625,1378016,1572.1500244140625,6135067,1759.9500732421875,1766.2400024414062,30.67202130714256,-0.20507057999969422
2022-12-14,3365.35009765625,1213311,1579.4000244140625,4976020,1785.9500732421875,1769.25,31.01414002979975,0.5384664293816089
2022-12-15,3305.10009765625,1415694,1540.5,6443866,1764.60009765625,1763.8550170898438,25.727141620311027,0.028960876315071625
2022-12-16,3240.25,2703680,1522.199951171875,9630453,1718.050048828125,1755.5350341796875,25.743328558712054,-1.4561048415348308
2022-12-19,3202.050048828125,2120965,1507.3499755859375,6222740,1694.7000732421875,1746.3900512695313,29.611908045449383,-1.7455807963474785
2022-12-20,3243.949951171875,1529971,1507.300048828125,7396259,1736.64990234375,1742.8100341796876,28.24371398121568,-0.218106295795042
2022-12-21,3268.550048828125,1432566,1509.550048828125,6236361,1759.0,1741.2000244140625,26.610173272981182,0.668916184924315
2022-12-22,3259.699951171875,1384101,1522.050048828125,6302640,1737.64990234375,1741.9250122070312,26.381009980407768,-0.16205254713356806
2022-12-23,3228.35009765625,1360281,1497.0999755859375,6283822,1731.2501220703125,1742.705029296875,25.88470230518233,-0.4425357916621312
2022-12-26,3252.89990234375,870157,1502.4000244140625,4115459,1750.4998779296875,1743.8300170898438,25.962209252155088,0.2569065203605542
2022-12-27,3259.5,835883,1514.8499755859375,4860076,1744.6500244140625,1742.3000122070312,25.350287825490344,0.09270159862517795
2022-12-28,3257.10009765625,910795,1510.1500244140625,5029860,1746.9500732421875,1738.4000122070313,20.40677740026145,0.41898144265770554
2022-12-29,3268.75,1037927,1517.550048828125,4624745,1751.199951171875,1737.0599975585938,18.877872532416216,0.7490226236563877
2022-12-30,3256.699951171875,1163131,1508.199951171875,5060544,1748.5,1740.1049926757812,17.90140340444775,0.46895805510605876
